name,player_unique_id,number,t_b,height,weight,born,debut,nationality,draft_order,position
郭健瑜,3348,10,右投右打,175,72,1984-09-24,2009-03-29,中華民國,統一7-ELEVEn獅2007年第二輪,左外野手
李金木,3351,31,右投右打,184,96,1985-05-02,2009-05-27,中華民國,中信鯨2007年第五輪,投手
唐嘉駿,3340,62,左投左打,178,75,1984-12-21,,中華民國,中信鯨2007年第一輪,投手
林志賢,3346,34,右投右打,180,88,1984-12-26,,中華民國,La new熊2007年第六輪,左外野手
沈彥丞,3347,48,右投右打,180,80,1985-08-05,,中華民國,,二壘手
吳昇峰,3353,0,右投右打,184,84,1987-07-28,,中華民國,,投手
李育儒,3356,7,右投左打,172,66,1989-02-08,2012-04-21,中華民國,統一7-ELEVEn獅2010年第八輪,游擊手
葉彥男,3354,35,右投右打,176,85,1984-12-05,,中華民國,中信鯨2007年第七輪,捕手
廖英傑,3357,30,右投右打,178,82,1984-09-17,,中華民國,興農牛2007年第二輪,左外野手
王勝榮,3349,61,右投右打,177,80,1982-03-17,,中華民國,統一7-ELEVEn獅2007年第五輪,投手
林煜清,3352,10,右投左打,180,87,1988-12-29,2012-03-17,中華民國,兄弟象2011年第一輪,投手
張政憲,3359,57,右投右打,179,80,1984-12-07,2010-05-06,中華民國,興農牛2007年第五輪,捕手
劉裕安,3360,27,右投左打,180,87,1985-03-17,2009-03-28,中華民國,兄弟象2007年第四輪,左外野手
謝明宗,3358,24,右投右打,175,82,1983-09-20,2009-05-07,中華民國,興農牛2007年第六輪,三壘手
楊宗範,3361,6,右投左打,183,80,1984-11-12,2009-03-29,中華民國,兄弟象2007年第六輪,右外野手
古志忠,3363,68,右投右打,176,82,1982-01-29,,中華民國,,二壘手
郭峰駿,3355,35,右投右打,173,86,1988-11-05,,中華民國,,捕手
豐智凱,3369,0,左投左打,180,73,1987-01-08,,中華民國,,左外野手
林金明,3368,0,左投左打,166,80,1989-06-09,,中華民國,,左外野手
施啟仁,3370,0,右投左打,172,63,1989-06-03,,中華民國,,三壘手
王建勛,3365,27,左投左打,182,88,1985-05-06,2009-05-08,中華民國,興農牛2008年第六輪,投手
黃偉倫,3373,0,右投右打,175,68,1986-11-14,,中華民國,,二壘手
陳韋閔,3362,4,右投左打,168,60,1985-07-22,,中華民國,兄弟象2007年第七輪,游擊手
張惟喬,3372,0,左投左打,185,79,1989-09-09,,中華民國,,右外野手
李嘉榮,3374,0,右投右打,176,72,1988-11-03,,中華民國,,左外野手
楊柏安,3371,0,右投右打,178,81,1988-11-03,,中華民國,,一壘手
洪偉翔,3377,0,右投右打,192,75,1989-01-20,,中華民國,,右外野手
詹宗晏,3376,74,右投右打,173,85,1987-06-12,,中華民國,,中外野手
王泓凱,3375,90,右投右打,171,73,1983-11-25,,中華民國,,二壘手
林國統,3382,81,右投右打,181,86,1987-03-02,,中華民國,,投手
吳佶,3381,88,右投右打,176,77,1987-03-25,,中華民國,,二壘手
余書農,3378,75,左投左打,181,92,1983-06-24,,中華民國,兄弟象2012年第七輪,投手
林威廷,3379,64,右投右打,177,83,1989-08-16,2014-03-22,中華民國,義大犀牛2015年第七輪,二壘手
蘇瑋傑,3385,87,右投右打,176,73,1987-11-11,,中華民國,,投手
顏嘉威,3386,70,右投右打,175,81,1989-05-12,,中華民國,兄弟象2010年第六輪,投手
林佳宏,3388,0,右投右打,173,74,1986-08-29,,中華民國,,三壘手
黃明輝,3384,0,右投右打,173,70,1986-11-30,,中華民國,,捕手
黃明德,3383,0,右投左打,173,70,1986-11-30,,中華民國,,右外野手
鄭繼剛,3391,79,右投右打,182,85,1984-10-14,,中華民國,,投手
黃柏揚,3387,79,右投左打,172,75,1989-07-19,2014-05-10,中華民國,義大犀牛2013年第七輪,捕手
鄧志永,3392,42,右投右打,175,80,1985-12-25,2010-03-28,中華民國,,投手
王鏡銘,3393,41,右投右打,176,93,1986-01-16,2010-03-24,中華民國,統一7-ELEVEn獅2008年第一輪,投手
黃啟書,3394,66,右投右打,175,81,1986-02-08,,中華民國,兄弟象2008年第六輪,二壘手
林智康,3390,0,右投右打,175,70,1988-11-08,,中華民國,,二壘手
黃涵裕,3389,89,右投右打,173,90,1986-09-02,,中華民國,,捕手
盧劭禹,3400,65,右投右打,190,100,1987-12-16,2012-03-18,中華民國,兄弟象2011年第二輪,投手
葉景川,3402,20,右投左打,185,64,1987-11-14,,中華民國,,投手
林家新,3403,0,右投右打,173,80,1988-05-14,,中華民國,,投手
張正偉,3395,6,左投左打,173,82,1986-08-05,2010-03-20,中華民國,興農牛2008年第七輪,右外野手
馬仲權,3405,57,右投右打,175,83,1988-01-22,,中華民國,Lamigo桃猿2010年第十一輪,右外野手
傅于剛,3401,42,右投右打,180,93,1988-01-18,2012-03-25,中華民國,統一7-ELEVEn獅2010年第六輪,投手
林文傑,3416,0,左投左打,170,78,1989-01-03,,中華民國,,右外野手
楊育瑋,3417,0,右投右打,172,78,1988-02-16,,中華民國,,右外野手
張詠漢,3419,50,左投左打,177,87,1988-09-18,2012-03-18,中華民國,,右外野手
干易哲,3421,0,右投右打,185,94,1988-10-06,,中華民國,,投手
王立名,3407,0,右投右打,171,76,1989-01-17,,中華民國,,投手
廖健富,3411,0,右投右打,175,95,1988-12-22,,中華民國,,捕手
張榮勝,3430,37,右投右打,177,100,1986-03-26,,中華民國,兄弟象2010年第十四輪,捕手
李祖岑,3433,28,左投左打,165,65,1986-05-18,2012-03-18,中華民國,兄弟象2011年第四輪,中外野手
謝炫任,3431,33,左投左打,176,72,1986-02-06,2011-03-22,中華民國,興農牛2009年第九輪,左外野手
楊子慶,3420,0,右投右打,170,74,1985-12-28,,中華民國,,捕手
陳凱倫,3436,24,右投右打,173,76,1987-10-31,2012-03-18,中華民國,興農牛2010年第五輪,游擊手
林彥辰,3424,63,右投右打,170,63,1989-04-09,,中華民國,,投手
蔡萬霖,3442,45,右投右打,173,86,1988-05-12,2012-06-07,中華民國,統一7-ELEVEn獅2010年第四輪,投手
林凱倫,3440,59,右投右打,178,76,1987-12-05,,中華民國,興農牛2009年第七輪,左外野手
陳威儒,3439,13,右投右打,173,80,1985-11-07,2011-03-19,中華民國,兄弟象2009年第十六輪,二壘手
張淯虎,3435,7,右投右打,175,79,1987-05-02,2012-04-14,中華民國,,三壘手
曹錦輝,3444,71,右投右打,185,95,1981-06-02,2009-04-25,中華民國,兄弟象2008年第一輪,投手
李維祥,3437,85,左投左打,170,75,1987-08-18,,中華民國,兄弟象2010年第十二輪,右外野手
蔡孟修,3446,28,右投右打,184,98,1990-05-13,,中華民國,Lamigo桃猿2012年第六輪,捕手
林彥均,3452,0,右投右打,178,76,1990-09-10,,中華民國,,投手
鄧伊善,3453,16,右投右打,180,83,1990-03-12,,中華民國,,投手
陳樹貴,3441,0,右投左打,170,70,1988-09-17,,中華民國,,右外野手
薛种帷,3455,88,右投右打,174,102,1990-06-29,2014-05-11,中華民國,,捕手
蕭宇奇,3445,37,左投左打,173,81,1987-08-06,2010-09-02,中華民國,La new熊2009年第四輪,投手
蔡孟倫,3457,5,右投右打,167,60,1989-04-11,,中華民國,,三壘手
傅勁凱,3456,1,右投右打,173,83,1990-02-05,,中華民國,,投手
黃中辰,3459,40,右投右打,187,100,1987-10-20,2012-05-27,中華民國,,投手
許瑋瓏,3454,0,右投左打,178,85,1990-01-10,,中華民國,,三壘手
吳忠威,3461,0,右投右打,173,74,1989-12-30,,中華民國,,三壘手
鄭崴壬,3458,61,右投右打,179,82,1986-04-01,,中華民國,統一7-ELEVEn獅2009年第五輪,投手
王溢正,3465,32,左投左打,190,84,1985-10-09,2013-07-21,中華民國,La new熊2008年第二輪,投手
林泓育,3467,11,右投右打,181,103,1986-03-21,2010-03-21,中華民國,La new熊2008年第三輪,捕手
羅堃,3460,0,右投右打,172,82,1989-12-26,,中華民國,,三壘手
何信賢,3469,7,左投左打,179,85,1986-04-14,2010-05-02,中華民國,La new熊2008年第四輪,右外野手
馬學平,3466,43,右投右打,175,78,1985-10-31,,中華民國,La new熊2008年第六輪,投手
林椲紘,3472,37,右投右打,178,78,1985-11-12,2010-07-30,中華民國,,左外野手
陳逸宸,3471,40,右投右打,190,105,1986-04-08,2010-03-25,中華民國,統一7-ELEVEn獅2008年第二輪,投手
林君亮,3462,95,右投左打,174,60,1990-02-18,,中華民國,,左外野手
陳彥夆,3468,91,右投右打,179,81,1986-08-22,2010-03-21,中華民國,La new熊2008年第五輪,游擊手
陳政陽,3474,98,右投右打,178,75,1985-04-17,,中華民國,,投手
顏保羅,3470,35,右投左打,168,75,1988-01-11,,中華民國,La new熊2008年第八輪,中外野手
林根緯,3475,99,右投右打,175,80,1986-03-26,,中華民國,兄弟象2008年第九輪,中外野手
蘇榮泰,3477,0,右投左打,176,73,1988-11-18,,中華民國,,右外野手
邱文輝,3476,0,右投右打,177,76,1989-08-20,,中華民國,,中外野手
曾保羅,3473,71,右投右打,187,95,1985-08-11,2010-03-21,中華民國,兄弟象2008年第三輪,投手
林建華,3481,83,右投右打,173,87,1989-11-11,,中華民國,,捕手
林苡任,3480,0,右投右打,175,73,1990-04-19,,中華民國,,三壘手
陳鑫官,3483,0,右投右打,182,88,1990-01-15,,中華民國,,右外野手
蔡欣宏,3478,74,右投右打,188,75,1990-04-24,,中華民國,義大犀牛2014年第三輪,投手
張勝彥,3484,81,右投右打,169,77,1979-10-16,,中華民國,,捕手
方健智,3479,0,右投右打,180,79,1989-08-26,,中華民國,,右外野手
周柏翰,3486,0,右投右打,175,80,1989-09-13,,中華民國,,投手
高偉傑,3482,0,左投左打,169,75,1990-08-17,,中華民國,,中外野手
李俊逸,3488,54,右投右打,179,105,1989-02-09,,中華民國,,捕手
鄭祐豪,3489,0,右投右打,180,90,1988-01-14,,中華民國,,投手
曾冠儒,3490,82,左投左打,172,60,1989-07-15,,中華民國,義大犀牛2014年第八輪,投手
余賢聖,3485,5,右投右打,168,74,1984-12-15,,中華民國,,捕手
張翰華,3492,0,右投右打,178,90,1989-11-03,,中華民國,,一壘手
陽政達,3494,0,右投右打,176,71,1987-02-10,,中華民國,,左外野手
鍾凱華,3496,0,右投右打,179,70,1989-12-07,,中華民國,,一壘手
林佳儒,3487,0,右投右打,178,90,1990-04-25,,中華民國,,投手
羅威亞,3495,0,右投右打,165,60,1990-01-30,,中華民國,,中外野手
吳俊逸,3501,23,右投右打,178,83,1990-01-30,2012-03-20,中華民國,Lamigo桃猿2010年第七輪,投手
黃俊欽,3491,28,右投右打,180,91,1987-02-09,2012-03-25,中華民國,統一7-ELEVEn獅2010年第十二輪,投手
高挺耀,3498,96,右投右打,177,82,1986-12-05,,中華民國,,捕手
卓偉鎮,3493,0,右投右打,177,73,1988-04-21,,中華民國,,捕手
陳勝雄,3499,0,右投右打,175,68,1988-09-04,,中華民國,,游擊手
吳界煌,3500,0,右投右打,180,81,1989-10-05,,中華民國,,中外野手
黃士展,3503,67,右投右打,173,80,1990-01-06,,中華民國,,投手
張碩,3497,0,右投右打,173,70,1990-04-13,,中華民國,,游擊手
李國生,3505,82,右投右打,178,86,1989-10-31,2015-05-30,中華民國,Lamigo桃猿2013年第四輪,左外野手
許文錚,3508,91,右投右打,187,93,1987-10-27,2012-03-18,中華民國,興農牛2010年第三輪,投手
徐睿擇,3502,32,右投左打,173,66,1988-01-26,2012-03-28,中華民國,兄弟象2010年第十輪,三壘手
邱文佑,3504,0,右投右打,170,68,1989-10-05,,中華民國,,二壘手
謝榮豪,3506,79,右投右打,188,106,1990-07-09,2014-03-23,中華民國,兄弟象2013年第二輪,投手
洪誌陽,3509,0,右投右打,170,73,1985-11-07,,中華民國,,二壘手
楊勝智,3507,12,右投左打,183,109,1990-07-22,,中華民國,義大犀牛2012年第五輪,投手
石孝榮,3511,43,右投右打,182,93,1988-03-09,2012-03-29,中華民國,兄弟象2010年第五輪,投手
卓鉦育,3512,0,右投左打,172,67,1988-07-15,,中華民國,,左外野手
林嘉豪,3516,0,右投右打,186,86,1987-05-24,,中華民國,,投手
方昶詠,3517,58,右投右打,187,80,1990-01-29,2014-03-22,中華民國,統一7-ELEVEn獅2013年第八輪,中外野手
謝富仲,3518,42,右投右打,173,85,1987-07-25,,中華民國,統一7-ELEVEn獅2009年第八輪,二壘手
杜嘉瑋,3510,0,右投左打,177,73,1990-01-12,,中華民國,,一壘手
李彥緯,3519,85,右投右打,176,80,1990-12-16,,中華民國,,投手
羅國華,3513,41,右投右打,184,98,1986-11-08,2011-03-20,中華民國,統一7-ELEVEn獅2009年第九輪,投手
蔡明覺,3514,37,右投右打,176,76,1987-04-04,2011-03-20,中華民國,兄弟象2009年第六輪,二壘手
蘇哲民,3515,0,右投右打,176,80,1990-05-21,,中華民國,,投手
鄭冠偉,3520,0,右投右打,175,92,1989-12-07,,中華民國,,右外野手
鄭宇神,3523,0,右投右打,183,95,1989-05-18,,中華民國,,投手
莫生政,3522,7,右投右打,179,93,1988-03-29,,中華民國,Lamigo桃猿2010年第十二輪,一壘手
黃勢勛,3524,0,左投左打,178,76,1990-03-20,,中華民國,,投手
田治加,3526,0,右投右打,168,82,1988-11-03,,中華民國,,投手
陳偉志,3529,0,右投右打,167,70,1988-09-23,,中華民國,,三壘手
黃玉璽,3530,0,右投右打,176,71,1989-08-31,,中華民國,中信兄弟2014年第三輪,二壘手
黃聖傑,3521,0,右投右打,178,82,1989-10-29,,中華民國,,投手
黃梓育,3531,39,右投右打,179,75,1989-03-31,,中華民國,兄弟象2012年第六輪,投手
李峻旗,3527,0,左投左打,178,90,1987-09-03,,中華民國,,投手
林丹盛,3525,0,右投右打,180,99,1991-04-09,,中華民國,義大犀牛2013年第十輪,投手
翁克堯,3528,00,右投右打,178,81,1988-02-15,2012-09-25,中華民國,Lamigo桃猿2010年第六輪,二壘手
何承曄,3532,0,右投右打,178,80,1990-11-01,,中華民國,,中外野手
藍寅倫,3533,88,右投左打,180,87,1990-05-07,2014-03-23,中華民國,Lamigo桃猿2013年第七輪,右外野手
陳勁維,3534,0,右投右打,178,80,1988-10-22,,中華民國,,投手
林家瑋,3536,23,左投左打,177,76,1987-03-28,2011-03-20,中華民國,La new熊2009年第三輪,投手
黃淯暟,3540,20,右投右打,190,95,1986-11-09,2011-05-04,中華民國,興農牛2009年第八輪,一壘手
郭駿傑,3535,35,右投右打,181,90,1987-02-11,2011-04-15,中華民國,La new熊2009年第二輪,投手
黃伯楷,3541,63,右投右打,173,64,1987-08-25,,中華民國,興農牛2011年第六輪,二壘手
趙柏閣,3542,38,右投右打,182,100,1990-02-27,,中華民國,,捕手
盧麒元,3543,44,右投右打,176,90,1985-11-02,,中華民國,,捕手
林政億,3537,99,右投右打,185,95,1986-12-05,2011-05-04,中華民國,La new熊2009年第九輪,右外野手
林志祥,3538,69,右投左打,173,74,1987-03-08,2011-03-25,中華民國,統一7-ELEVEn獅2009年第二輪,二壘手
陽龍華,3539,49,右投右打,170,74,1988-07-31,,中華民國,統一7-ELEVEn獅2009年第十輪,中外野手
羅國龍,3551,103,右投右打,176,78,1989-06-24,2014-05-24,中華民國,統一7-ELEVEn獅2013年第四輪,中外野手
黃鈞聲,3548,82,右投右打,178,97,1989-01-19,2012-03-17,中華民國,兄弟象2010年第七輪,捕手
溫元川,3546,5,右投右打,179,90,1986-06-30,2011-08-06,中華民國,Lamigo桃猿2010年第十三輪,捕手
張延勳,3545,73,右投右打,170,78,1986-07-11,,中華民國,,二壘手
吳清一,3552,48,右投左打,174,70,1987-12-19,,中華民國,,左外野手
歐陽昱岑,3555,0,左投左打,182,85,1992-09-22,,中華民國,,投手
林旺億,3554,51,右投右打,190,99,1988-06-28,2012-04-11,中華民國,Lamigo桃猿2011年第一輪,投手
施凱翔,3553,0,右投右打,172,72,1990-06-13,,中華民國,,投手
許健利,3544,0,左投左打,175,80,1986-08-14,,中華民國,,投手
楊仁豪,3547,0,右投右打,165,70,1990-05-22,,中華民國,,捕手
許哲維,3549,0,右投右打,168,70,1986-08-04,,中華民國,,左外野手
陳申宸,3550,0,右投右打,177,100,1990-08-08,,中華民國,,一壘手
黃劉清,3557,31,右投右打,181,83,1988-08-28,2012-05-30,中華民國,興農牛2010年第七輪,投手
王寶篁,3556,32,右投右打,170,64,1988-07-14,2014-03-22,中華民國,統一7-ELEVEn獅2010年第十一輪,捕手
江子健,3558,41,右投左打,175,80,1988-04-14,2012-09-09,中華民國,興農牛2010年第八輪,捕手
徐育澄,3559,53,右投左打,176,70,1987-10-23,2012-03-23,中華民國,,中外野手
江俊傑,3564,11,右投右打,191,102,1988-07-14,,中華民國,Lamigo桃猿2010年第十輪,三壘手
王瑞祥,3566,0,右投右打,180,81,1991-10-24,,中華民國,,捕手
翁瑋鍾,3567,75,右投右打,178,76,1989-08-13,,中華民國,,三壘手
邱品睿,3560,48,左投左打,180,90,1987-12-13,2012-03-28,中華民國,,投手
黃郁倫,3562,89,右投左打,180,73,1988-05-12,,中華民國,兄弟象2010年第十三輪,一壘手
林室澄,3565,61,右投右打,177,90,1985-11-21,,中華民國,,左外野手
蔡昇峰,3561,87,右投右打,188,88,1988-03-20,,中華民國,兄弟象2010年第九輪,左外野手
余德龍,3563,36,右投右打,180,73,1988-06-12,2012-03-20,中華民國,Lamigo桃猿2010年第三輪,左外野手
陳正龍,3568,0,右投左打,171,80,1988-10-22,,中華民國,,投手
姚岳鋒,3569,0,右投右打,178,94,1990-04-01,,中華民國,,投手
劉永淳,3570,0,左投左打,176,80,1991-11-14,,中華民國,,投手
吳冠晉,3572,0,左投左打,190,73,1989-12-22,,中華民國,,投手
余宗哲,3576,0,右投右打,180,77,1989-03-10,,中華民國,,投手
陳聖恩,3577,0,右投右打,180,80,1989-09-02,,中華民國,,投手
傅達新,3578,0,右投右打,167,62,1989-10-26,,中華民國,,三壘手
羅國禎,3571,4,右投右打,178,79,1980-11-05,2013-10-15,中華民國,統一7-ELEVEn獅2011年第三輪,二壘手
李忠勳,3573,0,右投右打,170,80,1988-07-10,,中華民國,,捕手
張峻源,3579,0,右投右打,178,70,1990-01-08,,中華民國,,二壘手
陳一嘉,3574,0,右投右打,183,100,1989-02-03,,中華民國,,一壘手
劉聖侖,3575,0,右投右打,180,80,1991-09-27,,中華民國,,三壘手
許凱迪,3580,57,右投右打,172,63,1989-02-27,,中華民國,,右外野手
李振堯,3581,0,右投右打,181,93,1990-05-05,,中華民國,,捕手
曹家瑋,3582,0,右投右打,184,85,1989-12-31,,中華民國,,投手
王晨安,3585,0,右投右打,180,76,1992-07-03,,中華民國,,右外野手
徐毅智,3588,0,左投左打,173,62,1990-09-05,,中華民國,,右外野手
廖椿儒,3590,0,左投左打,180,75,1989-09-18,,中華民國,,投手
潘振瑋,3591,36,右投右打,178,72,1989-01-04,,中華民國,,右外野手
林彥宏,3583,0,右投右打,169,96,1988-12-25,,中華民國,,三壘手
黃思漢,3584,90,右投右打,180,70,1990-01-21,2015-05-02,中華民國,義大犀牛2014年第五輪,投手
